student_id,event_id,registration_timing,department,semester,club_activity_level,cgpa,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations,attended,past_attendance_rate,past_events_count
STU_0486,EVT_087,On-time,School of Technology,6,High,7.06,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,0,0.789,19
STU_0486,EVT_091,Early,School of Technology,6,High,7.06,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.75,20
STU_0486,EVT_095,Late,School of Technology,6,High,7.06,2025-04-05,UI/UX Design,Student,Saturday,Morning (9-11 AM),150,Online,1,Low,62,0,0.762,21
STU_0487,EVT_013,Late,School of Design,5,Low,6.69,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.0,0
STU_0487,EVT_016,On-time,School of Design,5,Low,6.69,2024-09-05,Sound Design,Student,Thursday,Morning (9-11 AM),120,Offline,3,Medium,51,1,1.0,1
STU_0487,EVT_027,On-time,School of Design,5,Low,6.69,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,1,1.0,2
STU_0487,EVT_034,Early,School of Design,5,Low,6.69,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,1.0,3
STU_0487,EVT_041,Early,School of Design,5,Low,6.69,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.75,4
STU_0487,EVT_044,On-time,School of Design,5,Low,6.69,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.8,5
STU_0487,EVT_045,Late,School of Design,5,Low,6.69,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.833,6
STU_0487,EVT_049,Early,School of Design,5,Low,6.69,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.857,7
STU_0487,EVT_052,On-time,School of Design,5,Low,6.69,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,0,0.875,8
STU_0487,EVT_054,Early,School of Design,5,Low,6.69,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,0.778,9
STU_0487,EVT_060,Late,School of Design,5,Low,6.69,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,1,0.7,10
STU_0487,EVT_082,On-time,School of Design,5,Low,6.69,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,1,0.727,11
STU_0487,EVT_086,On-time,School of Design,5,Low,6.69,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.75,12
STU_0487,EVT_092,Early,School of Design,5,Low,6.69,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,0.769,13
STU_0488,EVT_003,On-time,School of Business,3,Low,9.11,2024-08-04,Product Management,Alumni,Sunday,Afternoon (2-4 PM),180,Online,3,Low,50,0,0.0,0
STU_0488,EVT_008,On-time,School of Business,3,Low,9.11,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,1,0.0,1
STU_0488,EVT_009,Early,School of Business,3,Low,9.11,2024-08-23,Career Guidance,Industry,Friday,Afternoon (2-4 PM),60,Offline,1,High,76,1,0.5,2
STU_0488,EVT_013,On-time,School of Business,3,Low,9.11,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.667,3
STU_0488,EVT_016,On-time,School of Business,3,Low,9.11,2024-09-05,Sound Design,Student,Thursday,Morning (9-11 AM),120,Offline,3,Medium,51,0,0.75,4
STU_0488,EVT_022,On-time,School of Business,3,Low,9.11,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,0,0.6,5
STU_0488,EVT_023,Early,School of Business,3,Low,9.11,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,0.5,6
STU_0488,EVT_030,On-time,School of Business,3,Low,9.11,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,0,0.429,7
STU_0488,EVT_048,Early,School of Business,3,Low,9.11,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,0,0.375,8
STU_0488,EVT_050,On-time,School of Business,3,Low,9.11,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,1,0.333,9
STU_0488,EVT_055,Early,School of Business,3,Low,9.11,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.4,10
STU_0488,EVT_069,Early,School of Business,3,Low,9.11,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.364,11
STU_0488,EVT_071,On-time,School of Business,3,Low,9.11,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,0,0.333,12
STU_0488,EVT_079,Early,School of Business,3,Low,9.11,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,0,0.308,13
STU_0488,EVT_081,Late,School of Business,3,Low,9.11,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,0,0.286,14
STU_0488,EVT_085,Early,School of Business,3,Low,9.11,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.267,15
STU_0488,EVT_086,Late,School of Business,3,Low,9.11,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.25,16
STU_0488,EVT_091,Early,School of Business,3,Low,9.11,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.294,17
STU_0488,EVT_096,On-time,School of Business,3,Low,9.11,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.333,18
STU_0489,EVT_011,On-time,School of Music,2,Low,7.05,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,1,0.0,0
STU_0489,EVT_017,Late,School of Music,2,Low,7.05,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,0,1.0,1
STU_0489,EVT_028,Early,School of Music,2,Low,7.05,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,0.5,2
STU_0489,EVT_029,On-time,School of Music,2,Low,7.05,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,1,0.667,3
STU_0489,EVT_041,Late,School of Music,2,Low,7.05,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.75,4
STU_0489,EVT_042,Early,School of Music,2,Low,7.05,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,0,0.6,5
STU_0489,EVT_044,On-time,School of Music,2,Low,7.05,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,0,0.5,6
STU_0489,EVT_045,On-time,School of Music,2,Low,7.05,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.429,7
STU_0489,EVT_054,On-time,School of Music,2,Low,7.05,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,0.375,8
STU_0489,EVT_055,Early,School of Music,2,Low,7.05,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.333,9
STU_0489,EVT_060,Late,School of Music,2,Low,7.05,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.3,10
STU_0489,EVT_063,Late,School of Music,2,Low,7.05,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.273,11
STU_0489,EVT_071,On-time,School of Music,2,Low,7.05,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,0,0.25,12
STU_0489,EVT_077,Early,School of Music,2,Low,7.05,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,0,0.231,13
STU_0489,EVT_096,Late,School of Music,2,Low,7.05,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,0,0.214,14
STU_0490,EVT_002,On-time,School of Business,7,High,10.0,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,1,0.0,0
STU_0490,EVT_027,On-time,School of Business,7,High,10.0,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,1,1.0,1
STU_0490,EVT_031,Late,School of Business,7,High,10.0,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,1,1.0,2
STU_0490,EVT_033,On-time,School of Business,7,High,10.0,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,1,1.0,3
STU_0490,EVT_037,Late,School of Business,7,High,10.0,2024-10-10,Music Production,Industry,Thursday,Afternoon (2-4 PM),120,Online,1,Low,43,0,1.0,4
STU_0490,EVT_045,Late,School of Business,7,High,10.0,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.8,5
STU_0490,EVT_046,On-time,School of Business,7,High,10.0,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.667,6
STU_0490,EVT_051,On-time,School of Business,7,High,10.0,2024-11-08,AI & Deep Learning,Student,Friday,Afternoon (2-4 PM),90,Online,1,High,50,1,0.714,7
STU_0490,EVT_059,Late,School of Business,7,High,10.0,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.75,8
STU_0490,EVT_061,On-time,School of Business,7,High,10.0,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,1,0.778,9
STU_0490,EVT_063,Early,School of Business,7,High,10.0,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.8,10
STU_0490,EVT_066,Early,School of Business,7,High,10.0,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,1,0.818,11
STU_0490,EVT_070,On-time,School of Business,7,High,10.0,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,1,0.833,12
STU_0490,EVT_076,Late,School of Business,7,High,10.0,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,1,0.846,13
STU_0490,EVT_093,On-time,School of Business,7,High,10.0,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,1,0.857,14
STU_0490,EVT_096,On-time,School of Business,7,High,10.0,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.867,15
STU_0490,EVT_099,On-time,School of Business,7,High,10.0,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.875,16
STU_0491,EVT_013,Late,School of Music,3,Medium,7.32,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.0,0
STU_0491,EVT_018,On-time,School of Music,3,Medium,7.32,2024-09-07,Career Guidance,Alumni,Saturday,Evening (5-7 PM),120,Offline,1,Medium,58,0,1.0,1
STU_0491,EVT_019,Late,School of Music,3,Medium,7.32,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.5,2
STU_0491,EVT_030,Late,School of Music,3,Medium,7.32,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,0,0.333,3
STU_0491,EVT_032,On-time,School of Music,3,Medium,7.32,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.25,4
STU_0491,EVT_040,Late,School of Music,3,Medium,7.32,2024-10-17,Sound Design,Alumni,Thursday,Afternoon (2-4 PM),120,Offline,2,Low,67,1,0.4,5
STU_0491,EVT_041,On-time,School of Music,3,Medium,7.32,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.5,6
STU_0491,EVT_044,On-time,School of Music,3,Medium,7.32,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.429,7
STU_0491,EVT_045,Early,School of Music,3,Medium,7.32,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.5,8
STU_0491,EVT_060,On-time,School of Music,3,Medium,7.32,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.444,9
STU_0491,EVT_074,Early,School of Music,3,Medium,7.32,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.4,10
STU_0491,EVT_077,Late,School of Music,3,Medium,7.32,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.364,11
STU_0491,EVT_099,On-time,School of Music,3,Medium,7.32,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.417,12
STU_0492,EVT_013,On-time,School of Music,5,High,9.52,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.0,0
STU_0492,EVT_019,Early,School of Music,5,High,9.52,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,1,1.0,1
STU_0492,EVT_022,On-time,School of Music,5,High,9.52,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,1.0,2
STU_0492,EVT_028,On-time,School of Music,5,High,9.52,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,1.0,3
STU_0492,EVT_030,Late,School of Music,5,High,9.52,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,1,1.0,4
STU_0492,EVT_044,Late,School of Music,5,High,9.52,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,1.0,5
STU_0492,EVT_063,Early,School of Music,5,High,9.52,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,1.0,6
STU_0492,EVT_073,On-time,School of Music,5,High,9.52,2025-02-11,Sound Design,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Low,100,1,0.857,7
STU_0492,EVT_078,On-time,School of Music,5,High,9.52,2025-02-19,Product Management,Industry,Wednesday,Afternoon (2-4 PM),90,Offline,1,Medium,123,1,0.875,8
STU_0492,EVT_079,On-time,School of Music,5,High,9.52,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,1,0.889,9
STU_0492,EVT_086,On-time,School of Music,5,High,9.52,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.9,10
STU_0492,EVT_087,Early,School of Music,5,High,9.52,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,1,0.909,11
STU_0492,EVT_092,On-time,School of Music,5,High,9.52,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,0.917,12
STU_0492,EVT_096,Early,School of Music,5,High,9.52,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.923,13
STU_0493,EVT_001,On-time,School of Music,2,High,7.66,2024-07-19,Cloud Computing,Alumni,Friday,Afternoon (2-4 PM),180,Online,1,Medium,63,0,0.0,0
STU_0493,EVT_011,Early,School of Music,2,High,7.66,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,1,0.0,1
STU_0493,EVT_012,On-time,School of Music,2,High,7.66,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,1,0.5,2
STU_0493,EVT_019,Early,School of Music,2,High,7.66,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,1,0.667,3
STU_0493,EVT_022,On-time,School of Music,2,High,7.66,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.75,4
STU_0493,EVT_023,On-time,School of Music,2,High,7.66,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,0.8,5
STU_0493,EVT_027,On-time,School of Music,2,High,7.66,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,1,0.667,6
STU_0493,EVT_028,Early,School of Music,2,High,7.66,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,0.714,7
STU_0493,EVT_043,Late,School of Music,2,High,7.66,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.75,8
STU_0493,EVT_048,Early,School of Music,2,High,7.66,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,0,0.667,9
STU_0493,EVT_056,On-time,School of Music,2,High,7.66,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.6,10
STU_0493,EVT_062,On-time,School of Music,2,High,7.66,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,1,0.545,11
STU_0493,EVT_067,Early,School of Music,2,High,7.66,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,0,0.583,12
STU_0493,EVT_076,Late,School of Music,2,High,7.66,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,1,0.538,13
STU_0493,EVT_078,Early,School of Music,2,High,7.66,2025-02-19,Product Management,Industry,Wednesday,Afternoon (2-4 PM),90,Offline,1,Medium,123,0,0.571,14
STU_0493,EVT_090,On-time,School of Music,2,High,7.66,2025-03-16,AI & Deep Learning,Industry,Sunday,Morning (9-11 AM),90,Online,2,Low,44,1,0.533,15
STU_0493,EVT_091,Late,School of Music,2,High,7.66,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,0,0.562,16
STU_0493,EVT_092,On-time,School of Music,2,High,7.66,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,1,0.529,17
STU_0493,EVT_098,Late,School of Music,2,High,7.66,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.556,18
STU_0494,EVT_002,Early,School of Business,4,Low,8.45,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,0,0.0,0
STU_0494,EVT_005,On-time,School of Business,4,Low,8.45,2024-08-16,Data Science,Faculty,Friday,Morning (9-11 AM),90,Offline,2,Medium,60,0,0.0,1
STU_0494,EVT_034,Early,School of Business,4,Low,8.45,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.0,2
STU_0494,EVT_041,Late,School of Business,4,Low,8.45,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.0,3
STU_0494,EVT_042,On-time,School of Business,4,Low,8.45,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,0.25,4
STU_0494,EVT_044,Early,School of Business,4,Low,8.45,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.4,5
STU_0494,EVT_045,On-time,School of Business,4,Low,8.45,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.5,6
STU_0494,EVT_046,Early,School of Business,4,Low,8.45,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.429,7
STU_0494,EVT_050,On-time,School of Business,4,Low,8.45,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,1,0.5,8
STU_0494,EVT_052,Early,School of Business,4,Low,8.45,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,1,0.556,9
STU_0494,EVT_055,On-time,School of Business,4,Low,8.45,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.6,10
STU_0494,EVT_061,On-time,School of Business,4,Low,8.45,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.545,11
STU_0494,EVT_063,On-time,School of Business,4,Low,8.45,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.5,12
STU_0494,EVT_074,Early,School of Business,4,Low,8.45,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,1,0.538,13
STU_0494,EVT_085,On-time,School of Business,4,Low,8.45,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.571,14
STU_0494,EVT_091,Late,School of Business,4,Low,8.45,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.533,15
STU_0494,EVT_093,Early,School of Business,4,Low,8.45,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,0,0.562,16
STU_0494,EVT_094,Early,School of Business,4,Low,8.45,2025-03-30,Creative Coding,Student,Sunday,Evening (5-7 PM),90,Offline,3,Medium,53,0,0.529,17
STU_0494,EVT_097,On-time,School of Business,4,Low,8.45,2025-04-11,Branding & Identity,Faculty,Friday,Evening (5-7 PM),120,Offline,3,High,57,0,0.5,18
STU_0495,EVT_011,On-time,School of Design,5,High,6.26,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,1,0.0,0
STU_0495,EVT_019,On-time,School of Design,5,High,6.26,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,1.0,1
STU_0495,EVT_021,Early,School of Design,5,High,6.26,2024-09-12,Music Production,Industry,Thursday,Morning (9-11 AM),90,Online,3,Low,105,1,0.5,2
STU_0495,EVT_025,On-time,School of Design,5,High,6.26,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,0.667,3
STU_0495,EVT_032,On-time,School of Design,5,High,6.26,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.5,4
STU_0495,EVT_033,Late,School of Design,5,High,6.26,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,1,0.6,5
STU_0495,EVT_042,On-time,School of Design,5,High,6.26,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,0.667,6
STU_0495,EVT_044,Early,School of Design,5,High,6.26,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.714,7
STU_0495,EVT_045,On-time,School of Design,5,High,6.26,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.75,8
STU_0495,EVT_047,On-time,School of Design,5,High,6.26,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.778,9
STU_0495,EVT_051,On-time,School of Design,5,High,6.26,2024-11-08,AI & Deep Learning,Student,Friday,Afternoon (2-4 PM),90,Online,1,High,50,1,0.8,10
STU_0495,EVT_054,Early,School of Design,5,High,6.26,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,1,0.818,11
